UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C016,F1C016,XF1C014,F1C014,XF1C017,F1C017,XF1C015,F1C015,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C026,F1C026,XF1C024,F1C024,XF1C027,F1C027,XF1C025,F1C025,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C036,F1C036,XF1C034,F1C034,XF1C037,F1C037,XF1C035,F1C035,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C056,F1C056,XF1C054,F1C054,XF1C057,F1C057,XF1C055,F1C055,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C066,F1C066,XF1C064,F1C064,XF1C067,F1C067,XF1C065,F1C065,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C076,F1C076,XF1C074,F1C074,XF1C077,F1C077,XF1C075,F1C075,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C086,F1C086,XF1C084,F1C084,XF1C087,F1C087,XF1C085,F1C085,XF1C101,F1C101,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C116,F1C116,XF1C114,F1C114,XF1C117,F1C117,XF1C115,F1C115,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C126,F1C126,XF1C124,F1C124,XF1C127,F1C127,XF1C125,F1C125,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C136,F1C136,XF1C134,F1C134,XF1C137,F1C137,XF1C135,F1C135,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C146,F1C146,XF1C144,F1C144,XF1C147,F1C147,XF1C145,F1C145,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C196,F1C196,XF1C194,F1C194,XF1C197,F1C197,XF1C195,F1C195,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
104577,"R",42858107,"R",31993638,"R",6804729,"R",38798367,"R",81656474,"R",0,"R",1906161,"R",1906161,"R",0,"R",1437859,"R",1437859,"R",3344020,"R",38798367,"R",1614013,"R",0,"R",37900074,"R",78312454,"R",9232083,"R",0,"R",44527660,"R",10776537,"R",3347,"R",64539627,"R",25741260,"R",0,"R",0,"R",3196019,"R",195267,"R",230590,"R",4543868,"R",4399042,"R",144826,"R",638141,"A",,"R",0,"A",,"R",340982,"R",9144867,"Z",0,"R",21709300,"R",4991488,"R",8672043,"R",456614,"R",13062,"R",0,"R",39098,"R",8371,"R",35889976,"R",45034843,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45034843,"R",20239218,"R",10600099,"R",3272652,"R",2136814,"R",857932,"Z",0,"R",3371721,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",851382,"R",416699,"R",140681,"R",93866,"R",37687,"Z",0,"R",162449,"R",5760634,"R",2541846,"R",1013644,"R",635118,"R",255000,"Z",0,"R",1315026,"R",6159568,"R",3346330,"R",1772586,"R",679101,"R",272660,"Z",0,"R",88891,"R",0,"R",1426023,"R",736343,"R",-3874577,"R",192765,"Z",0,"R",1519446,"R",4713562,"R",4713562,"R",2990242,"R",453875,"R",240391,"R",329678,"R",132366,"Z",0,"R",1833932,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",890478,"R",0,"R",0,"R",0,"R",0,"R",0,"R",890478,"R",41605084,"R",18784872,"R",7176297,"R",0,"R",1748410,"R",0,"R",13895505,"R",45034843,"R",41605084,"R",3429759,"R",74882695,"R",0,"R",78312454,"R",7106066,"R",367253,"R",456614,"R",13062,"R",23416,"R",1477491,"R",9443902,"R",3834123,"R",896217,"R",4730340,"R",4713562,2 ,"A",,"A",
104708,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17452109,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",523358,"A",,"R",0,"A",,"R",238644,"R",18214111,"R",0,"R",6886715,"R",59312458,"R",32403424,"R",1678,"R",354624,"R",890563,"R",165,"R",0,"R",99849627,"R",118063738,"R",0,"R",89152,"R",0,"R",0,"R",89152,"R",118152890,"R",51701131,"R",33812986,"R",7839281,"R",6529775,"R",2636931,"R",0,"R",882158,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",433767,"R",183280,"R",31190,"R",54784,"R",22124,"R",0,"R",142389,"R",10431807,"R",6072352,"R",1769800,"R",1317521,"R",532057,"R",0,"R",740077,"R",11415356,"R",6558876,"R",1751041,"R",1441742,"R",582221,"R",0,"R",1081476,"R",5815915,"R",2067372,"R",571509,"R",734541,"R",296631,"R",0,"R",2145862,"R",0,"R",4037688,"R",1311293,"R",-10465130,"R",610914,"R",0,"R",4505235,"R",20619404,"R",20619404,"R",3062325,"R",901351,"R",184115,"R",386767,"R",156189,"R",0,"R",1433903,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",89152,"R",1,"R",0,"R",0,"R",0,"R",0,"R",89151,"R",103568857,"R",53633906,"R",13458229,"R",0,"R",4837067,"R",0,"R",31639655,"A",,"A",,"A",,"A",,"A",,"A",,"R",31234490,"R",472948,"R",45690,"R",0,"R",4217026,"R",0,"R",35970154,"R",15350750,"R",0,"R",15350750,"R",20619404,2 ,"A",,"A",
105136,"R",490914582,"R",542184834,"R",591491216,"R",1133676050,"R",1624590632,"R",68662476,"R",69721049,"R",138383525,"R",694649319,"R",27953526,"R",722602845,"R",860986370,"R",208096242,"R",157454555,"R",561061,"R",397492404,"R",763604262,"R",177063449,"R",0,"R",679131509,"R",134242928,"R",92204162,"R",1082642048,"R",387119367,"R",7243037,"R",0,"R",5194741,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",765126,"A",,"R",0,"A",,"R",6009469,"R",11969336,"R",0,"R",0,"R",73413804,"R",3921672,"R",0,"R",659898,"R",5000,"R",1207225,"R",19487,"R",79227086,"R",91196422,"R",0,"R",2316,"R",0,"R",0,"R",2316,"R",91198738,"R",1510230,"R",334658,"R",152319,"R",52498,"R",75741,"R",391593,"R",503421,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6278288,"R",1589657,"R",417062,"R",218244,"R",314873,"R",1627919,"R",2110533,"R",10176063,"R",3675481,"R",1173147,"R",353737,"R",510357,"R",2638587,"R",1824754,"R",2713237,"R",693659,"R",169015,"R",94317,"R",136076,"R",703525,"R",916645,"R",67081429,"R",22645534,"R",7402557,"R",2331865,"R",3364314,"R",17393779,"R",13943380,"R",0,"R",690091,"R",247891,"R",-3124343,"R",159314,"R",881855,"R",1145192,"R",372613,"R",372613,"R",2119619,"R",338764,"R",85186,"R",73682,"R",106305,"R",549603,"R",966079,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",947259,"R",0,"R",0,"R",0,"R",0,"R",0,"R",947259,"R",91198738,"R",29967844,"R",9647177,"R",0,"R",4666980,"R",24186861,"R",22729876,"R",897330782,"R",793779176,"R",806132044,"R",660052656,"R",-702580438,"R",763604262,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1 ,"R",29235093,"R",33669244
105145,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9903133,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",518945,"A",,"R",0,"A",,"R",102974,"R",10525052,"R",0,"R",2659789,"R",23200495,"R",12381783,"R",1714243,"R",948771,"R",481887,"R",43,"R",0,"R",41387011,"R",51912063,"R",0,"R",133655,"R",0,"R",0,"R",133655,"R",52045718,"R",19820786,"R",12759893,"R",3088351,"R",1483777,"R",773631,"R",0,"R",1715134,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",275779,"R",100104,"R",11710,"R",20645,"R",10764,"R",0,"R",132556,"R",2984839,"R",1831768,"R",517371,"R",223444,"R",116502,"R",0,"R",295754,"R",5643380,"R",3436756,"R",1012387,"R",422461,"R",220269,"R",0,"R",551507,"R",6676112,"R",2983204,"R",923684,"R",499771,"R",260578,"R",0,"R",2008875,"R",0,"R",1272365,"R",408350,"R",-3477054,"R",146696,"R",0,"R",1649643,"R",5144281,"R",5144281,"R",11046756,"R",5002103,"R",1680717,"R",826956,"R",431170,"R",0,"R",3105810,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",102598,"R",1,"R",0,"R",0,"R",0,"R",0,"R",102597,"R",51694531,"R",27386194,"R",7642570,"R",0,"R",1959610,"R",0,"R",14706157,"A",,"A",,"A",,"A",,"A",,"A",,"R",9050894,"R",130011,"R",35498,"R",0,"R",1592323,"R",0,"R",10808726,"R",5664445,"R",0,"R",5664445,"R",5144281,2 ,"A",,"A",
105154,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",26573839,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",1019818,"A",,"R",0,"A",,"R",402704,"R",27996361,"R",0,"R",8637748,"R",74283558,"R",38873092,"R",1478,"R",156746,"R",2076281,"R",79,"R",0,"R",124028982,"R",152025343,"R",0,"R",34902,"R",0,"R",0,"R",34902,"R",152060245,"R",63688236,"R",42045196,"R",9744920,"R",5965447,"R",2874313,"R",0,"R",3058360,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",733231,"R",314115,"R",53868,"R",68679,"R",33091,"R",0,"R",263478,"R",11598921,"R",6698495,"R",1866774,"R",1086429,"R",523471,"R",0,"R",1423752,"R",12132142,"R",7192326,"R",1856021,"R",1136374,"R",547535,"R",0,"R",1399886,"R",13875358,"R",5481702,"R",1614589,"R",1299655,"R",626208,"R",0,"R",4853204,"R",0,"R",4351446,"R",1328307,"R",-10125542,"R",504202,"R",0,"R",3941587,"R",22892666,"R",22892666,"R",6074301,"R",1942340,"R",480933,"R",568958,"R",274139,"R",0,"R",2807931,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",128625,"R",0,"R",0,"R",0,"R",0,"R",0,"R",128625,"R",131123480,"R",68025620,"R",16945412,"R",0,"R",5382959,"R",0,"R",40769489,"A",,"A",,"A",,"A",,"A",,"A",,"R",36951378,"R",449638,"R",57294,"R",0,"R",4464048,"R",0,"R",41922358,"R",19029692,"R",0,"R",19029692,"R",22892666,2 ,"A",,"A",
105206,"R",11863791,"R",17761519,"R",106540,"R",17868059,"R",29731850,"R",172090,"R",912894,"R",1084984,"R",5433525,"R",426233,"R",5859758,"R",6944742,"R",12155904,"R",257541,"Z",0,"R",10373663,"R",22787108,"R",638098,"R",3367925,"R",24913215,"R",6336289,"R",178631,"R",35434158,"R",17672639,"Z",0,"Z",0,"R",4526951,"Z",0,"Z",0,"R",726101,"Z",0,"R",726101,"R",289892,"A",,"Z",0,"A",,"R",0,"R",5542944,"R",0,"R",3682900,"R",18085425,"R",14468876,"R",506197,"R",0,"R",0,"R",14792,"R",0,"R",36758190,"R",42301134,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42301134,"R",12169709,"R",7330596,"R",1429534,"R",771622,"R",654315,"Z",0,"R",1983642,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",151973,"R",98584,"R",25204,"R",9635,"R",8171,"Z",0,"R",10379,"R",4302304,"R",2843168,"R",712120,"R",272788,"R",231317,"Z",0,"R",242911,"R",3750295,"R",2572805,"R",709996,"R",237788,"R",201638,"Z",0,"R",28068,"R",6930803,"R",2881728,"R",834944,"R",439448,"R",372641,"Z",0,"R",2402042,"R",0,"R",738137,"R",268369,"R",-1750947,"Z",0,"Z",0,"R",744441,"R",7881955,"R",7881955,"R",293484,"R",117160,"R",9491,"R",19666,"R",0,"Z",0,"R",147167,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1006506,"R",255124,"R",81665,"R",0,"R",0,"R",418339,"R",251378,"R",36487029,"R",16837302,"R",4071323,"R",0,"R",1468082,"R",418339,"R",13691983,"R",42301134,"R",36487029,"R",5814105,"R",17391342,"R",-418339,"R",22787108,"R",13096560,"R",1314495,"R",36592,"Z",0,"R",495728,"R",0,"R",14943375,"R",7061420,"R",0,"R",7061420,"R",7881955,1 ,"R",3699338,"R",3918640
105297,"R",37377835,"R",33876230,"R",3959116,"R",37835346,"R",75213181,"R",86267,"R",13777954,"R",13864221,"R",897329,"R",0,"R",897329,"R",14761550,"R",32892634,"R",4289253,"R",3383089,"R",19886655,"R",60451631,"R",2002725,"R",0,"R",38133802,"R",16629091,"R",6119264,"R",62884882,"R",29008652,"R",0,"R",0,"R",378646,"R",2770119,"R",761927,"R",2051616,"R",1736488,"R",315128,"R",987226,"R",0,"R",0,"R",0,"R",155893,"R",7105427,"R",13006500,"R",0,"R",4200000,"R",6794171,"R",0,"R",0,"R",0,"R",275797,"R",0,"R",24276468,"R",31381895,"R",1617232,"R",5012297,"R",0,"R",288691,"R",6918220,"R",38300115,"R",9996074,"R",4701090,"R",879949,"R",1932483,"R",1225374,"R",0,"R",1257178,"R",639891,"R",244441,"R",56026,"R",0,"R",0,"R",0,"R",339424,"R",140079,"R",57154,"R",13934,"R",0,"R",0,"R",0,"R",68991,"R",2598212,"R",907661,"R",186975,"R",342979,"R",217480,"R",0,"R",943117,"R",1893927,"R",782137,"R",155728,"R",232341,"R",147325,"R",0,"R",576396,"R",6750019,"R",2512490,"R",909684,"R",1065816,"R",675826,"R",33692,"R",1552511,"R",0,"R",724902,"R",141672,"R",-3687945,"R",0,"R",0,"R",2821371,"R",6579717,"R",6579717,"R",2028281,"R",257459,"R",37992,"R",114326,"R",72493,"R",0,"R",1546011,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30626200,"R",10187334,"R",2381960,"R",0,"R",2338498,"R",33692,"R",15684716,"R",38300115,"R",30626200,"R",7673915,"R",52777716,"R",0,"R",60451631,"R",6794171,"R",205542,"R",357241,"R",1728478,"R",319348,"R",0,"R",9404780,"R",1252340,"R",1572723,"R",2825063,"R",6579717,1 ,"R",3866487,"R",4077666
105330,"R",227942153,"R",443540831,"R",274304404,"R",717845235,"R",945787388,"R",9562048,"R",59979115,"R",69541163,"R",456984463,"R",1365002,"R",458349465,"R",527890628,"R",200273865,"R",16365842,"R",19047289,"R",182209764,"R",417896760,"R",6685920,"R",94745027,"R",561680718,"R",111061707,"R",168447322,"R",942620694,"R",323946621,"R",0,"R",0,"R",147223815,"R",19800211,"R",556999,"R",7264315,"R",5827926,"R",1436389,"R",47172569,"R",0,"R",0,"R",0,"R",10602600,"R",232620509,"R",291665,"R",128528500,"R",0,"R",51602978,"R",3148204,"R",1572769,"R",8003120,"R",2983535,"R",17529335,"R",213660106,"R",446280615,"R",5900000,"R",2582189,"R",831409,"R",0,"R",9313598,"R",455594213,"R",155703304,"R",88233437,"R",27894357,"R",8429716,"R",8373699,"R",6783414,"R",15988681,"R",26684653,"R",12951687,"R",3590624,"R",1200806,"R",1339382,"R",966292,"R",6635862,"R",30186511,"R",10696284,"R",3794939,"R",1051918,"R",987691,"R",846481,"R",12809198,"R",36027612,"R",17293898,"R",6261014,"R",1709851,"R",2620859,"R",1375921,"R",6766069,"R",37001298,"R",14472433,"R",5689458,"R",1463552,"R",1365158,"R",1177724,"R",12832973,"R",47339932,"R",20670164,"R",8811653,"R",2140085,"R",2568616,"R",1722132,"R",11427282,"R",0,"Z",0,"Z",0,"R",-17426421,"Z",0,"Z",0,"R",17426421,"R",29218295,"R",29218295,"R",41667352,"R",14667200,"R",5039273,"R",1430493,"R",4734426,"R",1151121,"R",14644839,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2698796,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2698796,"R",406527753,"R",178985103,"R",61081318,"R",0,"R",21989831,"R",14023085,"R",130448416,"R",455594213,"R",406527753,"R",49066460,"R",368830300,"R",0,"R",417896760,"R",32991445,"R",6706815,"R",352909,"R",211025,"R",6483193,"R",44096352,"R",90841739,"R",57122056,"R",4501388,"R",61623444,"R",29218295,1 ,"R",77726976,"R",109995864
105349,"R",35836165,"R",31586774,"R",822062,"R",32408836,"R",68245001,"R",0,"R",1708032,"R",1708032,"R",0,"R",120377,"R",120377,"R",1828409,"R",31503651,"R",705156,"R",12414,"R",34195371,"R",66416592,"R",709291,"R",7149853,"R",32249075,"R",6280157,"R",11229,"R",46399605,"R",14812831,"R",0,"R",0,"R",2319373,"R",0,"R",2060376,"R",345534,"R",0,"R",345534,"R",124958,"A",,"R",0,"A",,"R",273233,"R",5123474,"R",0,"R",10600743,"R",11988497,"R",4955825,"R",0,"R",0,"R",0,"R",124907,"R",135,"R",27670107,"R",32793581,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32793581,"R",10089555,"R",6104331,"R",1469179,"R",850170,"R",788414,"R",0,"R",877461,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13128,"R",12883,"R",245,"R",0,"R",0,"R",0,"R",0,"R",1141128,"R",719314,"R",208498,"R",87425,"R",57147,"R",0,"R",68744,"R",1721760,"R",942144,"R",292286,"R",151991,"R",36827,"R",0,"R",298512,"R",7593362,"R",2844987,"R",972778,"R",655427,"R",256127,"R",0,"R",2864043,"R",0,"R",386218,"R",139822,"R",-1745013,"R",181979,"R",0,"R",1036994,"R",3128320,"R",3128320,"R",1217755,"R",157693,"R",40316,"Z",0,"Z",0,"Z",0,"R",1019746,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24905008,"R",11167570,"R",3123124,"R",0,"R",1320494,"R",0,"R",9293820,"R",32793581,"R",24905008,"R",7888573,"R",58528019,"R",0,"R",66416592,"R",3565565,"R",143253,"R",0,"R",239634,"R",9622,"R",364766,"R",4322840,"R",1149232,"R",45288,"R",1194520,"R",3128320,1 ,"R",12414,"R",12414
105428,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9767645,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",741786,"A",,"R",0,"A",,"R",159854,"R",10669285,"R",0,"R",4061795,"R",35216593,"R",25248225,"R",527719,"R",132208,"R",1118451,"R",15712,"R",0,"R",66320703,"R",76989988,"R",0,"R",1032,"R",0,"R",0,"R",1032,"R",76991020,"R",30741823,"R",20281966,"R",4606858,"R",4047958,"R",1123525,"R",0,"R",681516,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",732337,"R",309879,"R",45898,"R",96431,"R",26765,"R",0,"R",253364,"R",8791957,"R",4169124,"R",1266724,"R",1157689,"R",321321,"R",0,"R",1877099,"R",8443471,"R",5020409,"R",1307294,"R",1111802,"R",308584,"R",0,"R",695382,"R",6616969,"R",2456610,"R",633796,"R",871296,"R",241831,"R",0,"R",2413436,"R",0,"R",2391982,"R",834209,"R",-7720816,"R",324963,"R",0,"R",4169662,"R",14812641,"R",14812641,"R",3308425,"R",842329,"R",228710,"R",435640,"R",120913,"R",0,"R",1680833,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1032,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1031,"R",73448655,"R",35472300,"R",8923489,"R",0,"R",2467902,"R",0,"R",26584964,"A",,"A",,"A",,"A",,"A",,"A",,"R",23216872,"R",231834,"R",34986,"R",0,"R",2975319,"R",0,"R",26459011,"R",11646370,"R",0,"R",11646370,"R",14812641,2 ,"A",,"A",
105525,"R",123488763,"R",103611203,"R",18499818,"R",122111021,"R",245599784,"R",5109263,"R",12672748,"R",17782011,"R",3605737,"R",7252664,"R",10858401,"R",28640412,"R",110359292,"R",7718819,"R",101886,"R",98779375,"R",216959372,"R",15291311,"R",0,"R",181865784,"R",30313955,"R",171778,"R",227642828,"R",108568536,"R",0,"R",0,"R",31543208,"R",86852,"R",294166,"R",2969843,"R",84154,"R",2885689,"R",1891920,"A",,"R",0,"A",,"R",1311330,"R",38097319,"R",0,"R",15942100,"R",97431336,"R",61188104,"R",72481,"R",1294402,"R",1147421,"R",220521,"R",2484552,"R",179780917,"R",217878236,"R",0,"R",41463,"R",0,"R",0,"R",41463,"R",217919699,"R",69375497,"R",43446690,"R",9179940,"R",7925593,"R",3542311,"R",406896,"R",4874067,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",30818520,"R",17981960,"R",5180344,"R",3488253,"R",1559060,"R",179085,"R",2429818,"R",28933910,"R",15809649,"R",4279994,"R",3025509,"R",1352238,"R",155328,"R",4311192,"R",35468415,"R",14556306,"R",3639971,"R",2740367,"R",1224796,"R",140689,"R",13166286,"R",0,"R",3362543,"R",1181508,"R",-17188038,"R",0,"R",0,"R",12643987,"R",34799330,"R",34799330,"R",606605,"R",49218,"R",6003,"R",8316,"R",3717,"R",427,"R",538924,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8773,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8773,"R",200011050,"R",95206366,"R",23467760,"R",0,"R",7682122,"R",882425,"R",72772377,"R",217919699,"R",200011050,"R",17908649,"R",199062637,"R",-11914,"R",216959372,"R",50328028,"R",648311,"R",3313,"R",0,"R",1389976,"R",927974,"R",53297602,"R",18498272,"R",0,"R",18498272,"R",34799330,1 ,"R",4084564,"R",4341004
105668,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",31665880,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",2190650,"A",,"R",0,"A",,"R",342599,"R",34199129,"R",0,"R",8381473,"R",70768746,"R",28214878,"R",1505964,"R",1427309,"R",3991852,"R",4367,"R",0,"R",114294589,"R",148493718,"R",0,"R",100,"R",0,"R",0,"R",100,"R",148493818,"R",31759547,"R",17896989,"R",2922063,"R",1270060,"R",977229,"R",0,"R",8693206,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9380564,"R",4042081,"R",1235177,"R",375127,"R",288636,"R",0,"R",3439543,"R",12414043,"R",8627805,"R",2275134,"R",496436,"R",381975,"R",0,"R",632693,"R",6704198,"R",4323712,"R",1174025,"R",268100,"R",206286,"R",0,"R",732075,"R",11059515,"R",3536724,"R",1088471,"R",442268,"R",340297,"R",0,"R",5651755,"R",0,"R",749617,"R",114966,"R",-3281511,"R",105177,"R",0,"R",2311751,"R",14549339,"R",14549339,"R",10740733,"R",5461763,"R",1654383,"R",429520,"R",330488,"R",0,"R",2864579,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4574,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4574,"R",96612513,"R",44638691,"R",10464219,"R",0,"R",2630088,"R",0,"R",38879515,"A",,"A",,"A",,"A",,"A",,"A",,"R",25004977,"R",115068,"R",45417,"R",0,"R",2888379,"R",0,"R",28053841,"R",13504502,"R",0,"R",13504502,"R",14549339,2 ,"A",,"A",
